Plot.id,Hexagon,Plot,Species,Live_status,DBH,Crown_class,Distance,Age.ca,Height,modelled.height2,Cruise_tree_class
H3P1,3,1,Bl: subalpine fir,Standing (Live),16,1 (0-25% healthy),NA,NA,NA,19.72133,8: Younger immature
H3P1,3,1,Bl: subalpine fir,Snag (Dead) (45-90%) ,9.7,1 (0-25% healthy),NA,NA,NA,18.10019573,9: Younger immature - Dead potential
H3P1,3,1,Bl: subalpine fir,Standing (Live),13,4 (75-100% healthy),NA,NA,NA,18.936719,8: Younger immature
H3P1,3,1,Bl: subalpine fir,Standing (Live),20.7,4 (75-100% healthy),NA,NA,NA,20.99676853,8: Younger immature
H3P1,3,1,Bl: subalpine fir,Standing (Live),13.8,4 (75-100% healthy),NA,NA,NA,19.14370108,8: Younger immature
H3P1,3,1,Bl: subalpine fir,Standing (Live),18.4,3 (50-75% healthy),NA,NA,NA,20.36556872,8: Younger immature
H3P1,3,1,Bl: subalpine fir,Standing (Live),8.2,4 (75-100% healthy),NA,NA,NA,17.72915228,8: Younger immature
H3P1,3,1,Bl: subalpine fir,Standing (Live),12.5,2 (25-50% healthy),NA,NA,NA,18.80818525,8: Younger immature
H3P1,3,1,Bl: subalpine fir,Standing (Live),20.5,3 (50-75% healthy),NA,NA,NA,20.94134525,8: Younger immature
H3P1,3,1,Bl: subalpine fir,Standing (Live),38,4 (75-100% healthy),13.37,na,24,26.177494,5: Mature
H3P1,3,1,Sx: spruce hybrid,Standing (Live),29.8,4 (75-100% healthy),13.09,56,18.8,23.62660028,8: Younger immature
H3P1,3,1,Bl: subalpine fir,Standing (Live),23.3,4 (75-100% healthy),6.23,100+,21,21.72656773,1: Older Immature
H3P1,3,1,Sx: spruce hybrid,Standing (Live),29.2,4 (75-100% healthy),7.43,48,24.6,23.44669208,8: Younger immature
H1P2,1,2,Sx: spruce hybrid,Down (Dead) (0-45%),27,1 (0-25% healthy),NA,NA,NA,22.794895,7: Mature - Dead potential
H1P2,1,2,Pl: lodgepole pine,Down (Dead) (0-45%),21,1 (0-25% healthy),NA,NA,NA,21.080095,9: Younger immature - Dead potential
H1P2,1,2,Other,Down (Dead) (0-45%),21,1 (0-25% healthy),NA,NA,NA,21.080095,4: Dead useless
H1P2,1,2,Sx: spruce hybrid,Snag (Dead) (45-90%) ,31.1,1 (0-25% healthy),NA,NA,NA,24.01955557,7: Mature - Dead potential
H1P2,1,2,Other,Down (Dead) (0-45%),27.9,1 (0-25% healthy),NA,NA,NA,23.06004517,4: Dead useless
H1P2,1,2,Pl: lodgepole pine,Down (Dead) (0-45%),28,1 (0-25% healthy),NA,NA,NA,23.089634,7: Mature - Dead potential
H1P2,1,2,Sx: spruce hybrid,Down (Dead) (0-45%),40.2,1 (0-25% healthy),NA,NA,NA,26.89109788,7: Mature - Dead potential
H1P2,1,2,Sx: spruce hybrid,Down (Dead) (0-45%),27.5,1 (0-25% healthy),NA,NA,NA,22.94194525,3: Older Immature. Dead Potential
H1P2,1,2,Other,Down (Dead) (0-45%),21.7,1 (0-25% healthy),NA,NA,NA,21.27541733,3: Older Immature. Dead Potential
H1P2,1,2,Pl: lodgepole pine,Down (Dead) (0-45%),34.3,1 (0-25% healthy),NA,NA,NA,25.00521893,7: Mature - Dead potential
H1P2,1,2,Sx: spruce hybrid,Down (Dead) (0-45%),27.8,1 (0-25% healthy),NA,NA,NA,23.03048188,7: Mature - Dead potential
H1P2,1,2,Other,Down (Dead) (0-45%),27.7,1 (0-25% healthy),NA,NA,NA,23.00094413,4: Dead useless
H1P2,1,2,Other,Down (Dead) (0-45%),28,1 (0-25% healthy),NA,NA,NA,23.089634,4: Dead useless
H1P2,1,2,Pl: lodgepole pine,Down (Dead) (0-45%),26.6,1 (0-25% healthy),NA,NA,NA,22.67771452,7: Mature - Dead potential
H1P2,1,2,Pl: lodgepole pine,Down (Dead) (0-45%),20.5,1 (0-25% healthy),NA,NA,NA,20.94134525,3: Older Immature. Dead Potential
H1P2,1,2,Sx: spruce hybrid,Down (Dead) (0-45%),34,1 (0-25% healthy),NA,NA,NA,24.911702,7: Mature - Dead potential
H1P2,1,2,Sx: spruce hybrid,Down (Dead) (0-45%),35.3,1 (0-25% healthy),NA,NA,NA,25.31860213,7: Mature - Dead potential
H1P2,1,2,Other,Down (Dead) (0-45%),28.4,1 (0-25% healthy),NA,NA,NA,23.20824472,7: Mature - Dead potential
H1P2,1,2,Pl: lodgepole pine,Down (Dead) (0-45%),31.9,1 (0-25% healthy),NA,NA,NA,24.26351957,7: Mature - Dead potential
H1P2,1,2,Pl: lodgepole pine,Down (Dead) (0-45%),17.3,1 (0-25% healthy),NA,NA,NA,20.06846653,3: Older Immature. Dead Potential
H1P2,1,2,Bl: subalpine fir,Down (Dead) (0-45%),10.8,1 (0-25% healthy),NA,NA,NA,18.37594648,9: Younger immature - Dead potential
H1P2,1,2,Other,Down (Dead) (0-45%),19.4,1 (0-25% healthy),NA,NA,NA,20.63834332,3: Older Immature. Dead Potential
H1P2,1,2,Sx: spruce hybrid,Down (Dead) (0-45%),32.6,1 (0-25% healthy),NA,NA,NA,24.47832892,7: Mature - Dead potential
H1P2,1,2,Bl: subalpine fir,Standing (Live),9.3,4 (75-100% healthy),NA,NA,NA,18.00068893,8: Younger immature
H1P2,1,2,Bl: subalpine fir,Standing (Live),13.3,2 (25-50% healthy),NA,NA,NA,19.01414573,8: Younger immature
H1P2,1,2,Bl: subalpine fir,Standing (Live),9.1,1 (0-25% healthy),NA,NA,NA,17.95108877,8: Younger immature
H1P2,1,2,Bl: subalpine fir,Standing (Live),12.5,2 (25-50% healthy),NA,NA,NA,18.80818525,8: Younger immature
H1P2,1,2,Pl: lodgepole pine,Snag (Dead) (45-90%) ,22.6,1 (0-25% healthy),NA,NA,NA,21.52838492,3: Older Immature. Dead Potential
H1P2,1,2,Sb: black spruce,Snag (Dead) (45-90%) ,21.7,1 (0-25% healthy),NA,NA,NA,21.27541733,3: Older Immature. Dead Potential
H1P2,1,2,Sx: spruce hybrid,Standing (Live),30.4,4 (75-100% healthy),NA,NA,NA,23.80742792,1: Older Immature
H1P2,1,2,Bl: subalpine fir,Standing (Live),13,3 (50-75% healthy),NA,NA,NA,18.936719,8: Younger immature
H1P2,1,2,Bl: subalpine fir,Standing (Live),8.9,3 (50-75% healthy),NA,NA,NA,17.90159077,8: Younger immature
H1P2,1,2,Sb: black spruce,Down (Dead) (0-45%),13.7,1 (0-25% healthy),NA,NA,NA,19.11773893,3: Older Immature. Dead Potential
H1P2,1,2,At: trembling aspen,Standing (Live),9.4,4 (75-100% healthy),NA,NA,NA,18.02552732,8: Younger immature
H1P2,1,2,Bl: subalpine fir,Standing (Live),15.9,4 (75-100% healthy),NA,NA,NA,19.69480597,2: Older immature - Suspect
H1P2,1,2,Sb: black spruce,Standing (Live),18.4,4 (75-100% healthy),NA,NA,NA,20.36556872,2: Older immature - Suspect
H1P2,1,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,21.4,1 (0-25% healthy),NA,NA,NA,21.19155452,3: Older Immature. Dead Potential
H1P2,1,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,14.4,1 (0-25% healthy),NA,NA,NA,19.30001032,3: Older Immature. Dead Potential
H1P2,1,2,Bl: subalpine fir,Standing (Live),23,4 (75-100% healthy),NA,NA,NA,21.641479,2: Older immature - Suspect
H1P2,1,2,D: alder,Snag (Dead) (45-90%) ,12,1 (0-25% healthy),NA,NA,NA,18.68029,9: Younger immature - Dead potential
H1P2,1,2,Bl: subalpine fir,Standing (Live),13.1,2 (25-50% healthy),NA,NA,NA,18.96250237,8: Younger immature
H1P2,1,2,Bl: subalpine fir,Standing (Live),8.2,1 (0-25% healthy),NA,NA,NA,17.72915228,8: Younger immature
H1P2,1,2,At: trembling aspen,Standing (Live),51.5,4 (75-100% healthy),NA,NA,NA,30.75123325,5: Mature
H1P1,1,1,Other,Down (Dead) (0-45%),34.2,1 (0-25% healthy),NA,NA,NA,24.97402108,4: Dead useless
H1P1,1,1,Other,Down (Dead) (0-45%),27.8,1 (0-25% healthy),NA,NA,NA,23.03048188,4: Dead useless
H1P1,1,1,Sx: spruce hybrid,Down (Dead) (0-45%),36.1,1 (0-25% healthy),NA,NA,NA,25.57114757,4: Dead useless
H1P1,1,1,Ac: poplar,Down (Dead) (0-45%),49.1,1 (0-25% healthy),NA,NA,NA,29.90410477,4: Dead useless
H1P1,1,1,Ac: poplar,Down (Dead) (0-45%),43.7,1 (0-25% healthy),NA,NA,NA,28.05185293,7: Mature - Dead potential
H1P1,1,1,Sx: spruce hybrid,Down (Dead) (0-45%),39.6,1 (0-25% healthy),NA,NA,NA,26.69525272,7: Mature - Dead potential
H1P1,1,1,Bl: subalpine fir,Standing (Live),11.9,3 (50-75% healthy),NA,NA,NA,18.65478757,8: Younger immature
H1P1,1,1,Ac: poplar,Standing (Live),39.1,3 (50-75% healthy),NA,NA,NA,26.53275077,5: Mature
H1P1,1,1,Ac: poplar,Standing (Live),35.6,3 (50-75% healthy),NA,NA,NA,25.41311512,5: Mature
H1P1,1,1,Sx: spruce hybrid,Standing (Live),36.6,3 (50-75% healthy),NA,NA,NA,25.72981852,5: Mature
H1P1,1,1,Bl: subalpine fir,Standing (Live),13.4,4 (75-100% healthy),NA,NA,NA,19.04000572,8: Younger immature
H1P1,1,1,Bl: subalpine fir,Standing (Live),17.6,2 (25-50% healthy),NA,NA,NA,20.14918792,8: Younger immature
H1P1,1,1,Ac: poplar,Standing (Live),56,3 (50-75% healthy),NA,NA,NA,32.37925,5: Mature
H1P1,1,1,Bl: subalpine fir,Snag (Dead) (45-90%) ,12.7,1 (0-25% healthy),NA,NA,NA,18.85952213,9: Younger immature - Dead potential
H1P1,1,1,Sx: spruce hybrid,Snag (Dead) (45-90%) ,17.7,1 (0-25% healthy),NA,NA,NA,20.17614613,8: Younger immature
H1P1,1,1,Sx: spruce hybrid,Standing (Live),60.9,2 (25-50% healthy),NA,NA,NA,34.21079797,5: Mature
H1P1,1,1,Sx: spruce hybrid,Standing (Live),44.5,3 (50-75% healthy),NA,NA,NA,28.32156125,5: Mature
H1P1,1,1,Sx: spruce hybrid,Standing (Live),13,1 (0-25% healthy),NA,NA,NA,18.936719,8: Younger immature
H1P1,1,1,Bl: subalpine fir,Standing (Live),12.9,3 (50-75% healthy),NA,NA,NA,18.91096117,8: Younger immature
H1P1,1,1,Sx: spruce hybrid,Standing (Live),47.5,3 (50-75% healthy),NA,NA,NA,29.34752525,5: Mature
H1P1,1,1,Ac: poplar,Standing (Live),49.5,2 (25-50% healthy),NA,NA,NA,30.04427125,5: Mature
H1P1,1,1,Bl: subalpine fir,Standing (Live),19.8,3 (50-75% healthy),NA,NA,NA,20.74816828,2: Older immature - Suspect
H1P1,1,1,Sx: spruce hybrid,Standing (Live),9.5,3 (50-75% healthy),NA,NA,NA,18.05039125,8: Younger immature
H1P1,1,1,Sx: spruce hybrid,Snag (Dead) (45-90%) ,27.7,1 (0-25% healthy),NA,NA,NA,23.00094413,3: Older Immature. Dead Potential
H1P1,1,1,Bl: subalpine fir,Standing (Live),9.9,4 (75-100% healthy),NA,NA,NA,18.15010237,8: Younger immature
H1P1,1,1,Ac: poplar,Standing (Live),54.1,3 (50-75% healthy),NA,NA,NA,31.68555677,5: Mature
H1P1,1,1,Ac: poplar,Standing (Live),78.5,3 (50-75% healthy),NA,NA,NA,41.29511125,5: Mature
H1P1,1,1,Ac: poplar,Standing (Live),54.1,3 (50-75% healthy),NA,NA,NA,31.68555677,5: Mature
H2P2,2,2,Bl: subalpine fir,Standing (Live),18.9,3 (50-75% healthy),NA,NA,NA,20.50163677,1: Older Immature
H2P2,2,2,Sx: spruce hybrid,Standing (Live),21.5,3 (50-75% healthy),NA,NA,NA,21.21948325,8: Younger immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),27.3,3 (50-75% healthy),NA,NA,NA,22.88304853,2: Older immature - Suspect
H2P2,2,2,Bl: subalpine fir,Standing (Live),11.3,1 (0-25% healthy),NA,NA,NA,18.50230933,1: Older Immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),18.2,3 (50-75% healthy),NA,NA,NA,20.31132028,2: Older immature - Suspect
H2P2,2,2,Bl: subalpine fir,Standing (Live),16.8,1 (0-25% healthy),NA,NA,NA,19.93444168,2: Older immature - Suspect
H2P3,2,3,Fd: douglas-fir,Down (Dead) (0-45%),44,1 (0-25% healthy),NA,NA,NA,28.152802,4: Dead useless
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),31.7,1 (0-25% healthy),NA,NA,NA,24.20237533,7: Mature - Dead potential
H2P3,2,3,Sx: spruce hybrid,Down (Dead) (0-45%),33.3,1 (0-25% healthy),NA,NA,NA,24.69438973,3: Older Immature. Dead Potential
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),13.8,1 (0-25% healthy),NA,NA,NA,19.14370108,9: Younger immature - Dead potential
H2P3,2,3,Other,Down (Dead) (0-45%),43.5,1 (0-25% healthy),NA,NA,NA,27.98468125,4: Dead useless
H2P3,2,3,Other,Down (Dead) (0-45%),28.3,1 (0-25% healthy),NA,NA,NA,23.17855373,4: Dead useless
H2P3,2,3,Other,Down (Dead) (0-45%),22.1,1 (0-25% healthy),NA,NA,NA,21.38759197,4: Dead useless
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),28.2,1 (0-25% healthy),NA,NA,NA,23.14888828,7: Mature - Dead potential
H2P3,2,3,Other,Down (Dead) (0-45%),18.2,1 (0-25% healthy),NA,NA,NA,20.31132028,4: Dead useless
H2P3,2,3,Other,Down (Dead) (0-45%),23.4,1 (0-25% healthy),NA,NA,NA,21.75498172,4: Dead useless
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),25.4,1 (0-25% healthy),NA,NA,NA,22.32862492,7: Mature - Dead potential
H2P3,2,3,Fd: douglas-fir,Standing (Live),39.1,4 (75-100% healthy),NA,NA,NA,26.53275077,2: Older immature - Suspect
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),33.1,1 (0-25% healthy),NA,NA,NA,24.63253037,7: Mature - Dead potential
H2P3,2,3,Bl: subalpine fir,Standing (Live),24.6,4 (75-100% healthy),NA,NA,NA,22.09794172,2: Older immature - Suspect
H2P3,2,3,Bl: subalpine fir,Standing (Live),20.3,2 (25-50% healthy),NA,NA,NA,20.88602413,2: Older immature - Suspect
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),32.5,1 (0-25% healthy),NA,NA,NA,24.44756525,7: Mature - Dead potential
H2P3,2,3,Bl: subalpine fir,Snag (Dead) (45-90%) ,24.2,1 (0-25% healthy),NA,NA,NA,21.98321308,3: Older Immature. Dead Potential
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),33.5,1 (0-25% healthy),NA,NA,NA,24.75635125,7: Mature - Dead potential
H2P3,2,3,Bl: subalpine fir,Standing (Live),12,4 (75-100% healthy),NA,NA,NA,18.68029,8: Younger immature
H2P3,2,3,Bl: subalpine fir,Standing (Live),7.8,2 (25-50% healthy),NA,NA,NA,17.63117788,8: Younger immature
H2P3,2,3,Sx: spruce hybrid,Standing (Live),7.8,4 (75-100% healthy),NA,NA,NA,17.63117788,8: Younger immature
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),27.1,1 (0-25% healthy),NA,NA,NA,22.82425397,7: Mature - Dead potential
H2P3,2,3,Bl: subalpine fir,Standing (Live),21.9,3 (50-75% healthy),10.44,NA,18.6,21.33145357,1: Older Immature
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),34.6,1 (0-25% healthy),NA,NA,NA,25.09896572,7: Mature - Dead potential
H2P3,2,3,Bl: subalpine fir,Standing (Live),12.5,4 (75-100% healthy),NA,NA,NA,18.80818525,8: Younger immature
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),29.9,1 (0-25% healthy),NA,NA,NA,23.65667437,7: Mature - Dead potential
H2P3,2,3,Sx: spruce hybrid,Standing (Live),13.9,2 (25-50% healthy),NA,NA,NA,19.16968877,8: Younger immature
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),29.2,1 (0-25% healthy),NA,NA,NA,23.44669208,7: Mature - Dead potential
H2P3,2,3,Sx: spruce hybrid,Standing (Live),24.9,2 (25-50% healthy),NA,NA,NA,22.18425637,2: Older immature - Suspect
H2P3,2,3,Bl: subalpine fir,Standing (Live),15.4,2 (25-50% healthy),NA,NA,NA,19.56256892,8: Younger immature
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),20.4,1 (0-25% healthy),NA,NA,NA,20.91367192,3: Older Immature. Dead Potential
H2P3,2,3,Bl: subalpine fir,Standing (Live),13.9,3 (50-75% healthy),NA,NA,NA,19.16968877,8: Younger immature
H2P3,2,3,Fd: douglas-fir,Down (Dead) (0-45%),37.1,1 (0-25% healthy),NA,NA,NA,25.88912797,3: Older Immature. Dead Potential
H2P3,2,3,Sx: spruce hybrid,Standing (Live),25.5,1 (0-25% healthy),NA,NA,NA,22.35757525,2: Older immature - Suspect
H2P3,2,3,Bl: subalpine fir,Standing (Live),10.9,3 (50-75% healthy),NA,NA,NA,18.40116797,8: Younger immature
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),28.1,1 (0-25% healthy),NA,NA,NA,23.11924837,7: Mature - Dead potential
H2P3,2,3,Sx: spruce hybrid,Standing (Live),8.6,1 (0-25% healthy),NA,NA,NA,17.82753532,8: Younger immature
H2P3,2,3,Sx: spruce hybrid,Standing (Live),9.9,1 (0-25% healthy),NA,NA,NA,18.15010237,8: Younger immature
H2P3,2,3,Sx: spruce hybrid,Standing (Live),10.9,2 (25-50% healthy),NA,NA,NA,18.40116797,8: Younger immature
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),27.1,1 (0-25% healthy),NA,NA,NA,22.82425397,7: Mature - Dead potential
H2P3,2,3,Pl: lodgepole pine,Snag (Dead) (45-90%) ,34.9,1 (0-25% healthy),NA,NA,NA,25.19294237,7: Mature - Dead potential
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),18.4,1 (0-25% healthy),NA,NA,NA,20.36556872,3: Older Immature. Dead Potential
H2P3,2,3,Bl: subalpine fir,Standing (Live),15,3 (50-75% healthy),NA,NA,NA,19.457239,8: Younger immature
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),27.1,1 (0-25% healthy),NA,NA,NA,22.82425397,3: Older Immature. Dead Potential
H2P3,2,3,Bl: subalpine fir,Standing (Live),12,1 (0-25% healthy),NA,NA,NA,18.68029,8: Younger immature
H2P3,2,3,Bl: subalpine fir,Standing (Live),8.2,2 (25-50% healthy),NA,NA,NA,17.72915228,8: Younger immature
H2P3,2,3,Bl: subalpine fir,Standing (Live),16.7,3 (50-75% healthy),NA,NA,NA,19.90771333,8: Younger immature
H2P3,2,3,Fd: douglas-fir,Standing (Live),74.6,3 (50-75% healthy),NA,NA,NA,39.65706172,5: Mature
H2P3,2,3,Sx: spruce hybrid,Standing (Live),32.3,3 (50-75% healthy),NA,NA,NA,24.38611453,2: Older immature - Suspect
H2P3,2,3,Sx: spruce hybrid,Down (Dead) (0-45%),26.4,1 (0-25% healthy),NA,NA,NA,22.61927752,3: Older Immature. Dead Potential
H2P3,2,3,Bl: subalpine fir,Standing (Live),15.2,3 (50-75% healthy),NA,NA,NA,19.50985288,8: Younger immature
H2P3,2,3,Bl: subalpine fir,Snag (Dead) (45-90%) ,11.6,1 (0-25% healthy),NA,NA,NA,18.57843352,9: Younger immature - Dead potential
H2P3,2,3,Bl: subalpine fir,Standing (Live),10.5,3 (50-75% healthy),NA,NA,NA,18.30043525,8: Younger immature
H2P3,2,3,Bl: subalpine fir,Standing (Live),11.1,2 (25-50% healthy),NA,NA,NA,18.45168757,8: Younger immature
H2P3,2,3,Pl: lodgepole pine,Down (Dead) (0-45%),43.1,1 (0-25% healthy),NA,NA,NA,27.85064437,7: Mature - Dead potential
H2P3,2,3,Bl: subalpine fir,Standing (Live),20.3,4 (75-100% healthy),9.94,52,19.6,20.88602413,8: Younger immature
H2P3,2,3,At: trembling aspen,Down (Dead) (0-45%),30.9,1 (0-25% healthy),NA,NA,NA,23.95881997,7: Mature - Dead potential
H2P3,2,3,Bl: subalpine fir,Standing (Live),20.2,3 (50-75% healthy),NA,NA,NA,20.85840188,8: Younger immature
H2P3,2,3,Bl: subalpine fir,Standing (Live),7.7,2 (25-50% healthy),NA,NA,NA,17.60674813,8: Younger immature
H2P3,2,3,Sx: spruce hybrid,Standing (Live),30,4 (75-100% healthy),16.68,30,22.7,23.686774,8: Younger immature
H2P3,2,3,Sx: spruce hybrid,Standing (Live),35.8,4 (75-100% healthy),4.2,141,27.8,25.47625148,5: Mature
H2P3,2,3,Fd: douglas-fir,Standing (Live),48.8,4 (75-100% healthy),5.05,106,28.2,29.79924808,2: Older immature - Suspect
H2P3,2,3,Fd: douglas-fir,Standing (Live),67.9,4 (75-100% healthy),17.5,183,35.4,36.93366917,5: Mature
H2P1,2,1,Bl: subalpine fir,Standing (Live),21.3,4 (75-100% healthy),10.19,NA,20.7,21.16365133,1: Older Immature
H2P1,2,1,Ep: paper birch,Standing (Live),40.8,3 (50-75% healthy),7.5,NA,27.3,27.08786248,5: Mature
H2P1,2,1,Bl: subalpine fir,Standing (Live),25,4 (75-100% healthy),5.8,NA,19.6,22.213079,1: Older Immature
H2P1,2,1,Other,Down (Dead) (0-45%),35.4,1 (0-25% healthy),NA,NA,NA,25.35008092,4: Dead useless
H2P1,2,1,Other,Down (Dead) (0-45%),26.3,1 (0-25% healthy),NA,NA,NA,22.59009733,4: Dead useless
H2P1,2,1,Other,Down (Dead) (0-45%),23.3,1 (0-25% healthy),NA,NA,NA,21.72656773,3: Older Immature. Dead Potential
H2P1,2,1,Bl: subalpine fir,Down (Dead) (0-45%),25.7,1 (0-25% healthy),NA,NA,NA,22.41555253,3: Older Immature. Dead Potential
H2P1,2,1,Sx: spruce hybrid,Down (Dead) (0-45%),23.6,1 (0-25% healthy),NA,NA,NA,21.81188632,4: Dead useless
H2P2,2,2,Sx: spruce hybrid,Down (Dead) (0-45%),32.2,1 (0-25% healthy),NA,NA,NA,24.35542748,3: Older Immature. Dead Potential
H2P2,2,2,Sx: spruce hybrid,Down (Dead) (0-45%),46.2,1 (0-25% healthy),NA,NA,NA,28.90011868,3: Older Immature. Dead Potential
H2P2,2,2,Sx: spruce hybrid,Standing (Live),8.1,2 (25-50% healthy),NA,NA,NA,17.70462037,8: Younger immature
H2P2,2,2,Sx: spruce hybrid,Standing (Live),31,3 (50-75% healthy),NA,NA,NA,23.989175,8: Younger immature
H2P2,2,2,Sx: spruce hybrid,Standing (Live),38.4,4 (75-100% healthy),NA,NA,NA,26.30632072,8: Younger immature
H2P2,2,2,Sx: spruce hybrid,Standing (Live),12.9,2 (25-50% healthy),NA,NA,NA,18.91096117,8: Younger immature
H2P2,2,2,Ep: paper birch,Standing (Live),22.7,4 (75-100% healthy),NA,NA,NA,21.55662013,1: Older Immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),13.7,4 (75-100% healthy),NA,NA,NA,19.11773893,8: Younger immature
H2P2,2,2,D: alder,Snag (Dead) (45-90%) ,10.2,1 (0-25% healthy),NA,NA,NA,18.22515388,1: Older Immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),17.4,3 (50-75% healthy),NA,NA,NA,20.09534812,8: Younger immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),27.1,4 (75-100% healthy),NA,NA,NA,22.82425397,1: Older Immature
H2P2,2,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,17.3,1 (0-25% healthy),NA,NA,NA,20.06846653,1: Older Immature
H2P2,2,2,D: alder,Snag (Dead) (45-90%) ,8.9,1 (0-25% healthy),NA,NA,NA,17.90159077,1: Older Immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),32.9,4 (75-100% healthy),NA,NA,NA,24.57077317,2: Older immature - Suspect
H2P2,2,2,Bl: subalpine fir,Standing (Live),16.2,2 (25-50% healthy),NA,NA,NA,19.77445468,8: Younger immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),26.1,1 (0-25% healthy),NA,NA,NA,22.53181357,2: Older immature - Suspect
H2P2,2,2,Bl: subalpine fir,Standing (Live),11.2,2 (25-50% healthy),NA,NA,NA,18.47698568,8: Younger immature
H2P2,2,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,10.8,1 (0-25% healthy),NA,NA,NA,18.37594648,9: Younger immature - Dead potential
H2P2,2,2,Sx: spruce hybrid,Standing (Live),32.9,4 (75-100% healthy),NA,NA,NA,24.57077317,8: Younger immature
H2P2,2,2,Sx: spruce hybrid,Standing (Live),15.5,3 (50-75% healthy),NA,NA,NA,19.58896525,8: Younger immature
H2P2,2,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,29,1 (0-25% healthy),NA,NA,NA,23.386927,3: Older Immature. Dead Potential
H2P2,2,2,Bl: subalpine fir,Standing (Live),8.1,1 (0-25% healthy),NA,NA,NA,17.70462037,8: Younger immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),9.3,1 (0-25% healthy),NA,NA,NA,18.00068893,8: Younger immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),8.3,1 (0-25% healthy),NA,NA,NA,17.75370973,8: Younger immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),27.4,4 (75-100% healthy),NA,NA,NA,22.91248412,2: Older immature - Suspect
H2P2,2,2,Bl: subalpine fir,Standing (Live),9.5,1 (0-25% healthy),NA,NA,NA,18.05039125,2: Older immature - Suspect
H2P2,2,2,Bl: subalpine fir,Standing (Live),16.8,3 (50-75% healthy),NA,NA,NA,19.93444168,1: Older Immature
H2P2,2,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,12.6,1 (0-25% healthy),NA,NA,NA,18.83384092,9: Younger immature - Dead potential
H2P2,2,2,Bl: subalpine fir,Standing (Live),13.2,3 (50-75% healthy),NA,NA,NA,18.98831128,1: Older Immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),8.5,1 (0-25% healthy),NA,NA,NA,17.80290125,8: Younger immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),9.6,1 (0-25% healthy),NA,NA,NA,18.07528072,8: Younger immature
H2P2,2,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,1.6,1 (0-25% healthy),NA,NA,NA,16.16482952,9: Younger immature - Dead potential
H2P2,2,2,Bl: subalpine fir,Standing (Live),16.2,2 (25-50% healthy),NA,NA,NA,19.77445468,8: Younger immature
H2P2,2,2,Sx: spruce hybrid,Standing (Live),67.4,4 (75-100% healthy),NA,NA,NA,36.73502812,5: Mature
H2P2,2,2,Bl: subalpine fir,Standing (Live),10.8,2 (25-50% healthy),NA,NA,NA,18.37594648,8: Younger immature
H2P2,2,2,Bl: subalpine fir,Standing (Live),14.3,2 (25-50% healthy),NA,NA,NA,19.27389493,8: Younger immature
H2P2,2,2,Sx: spruce hybrid,Standing (Live),21.3,2 (25-50% healthy),NA,NA,NA,21.16365133,8: Younger immature
